"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Janet Medrano","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-02-09T23:55:00.091Z",,"2022-02-10T14:40:27.000Z","Hi Janet, thanks for the great star-rating! If you have any additional needs or questions, we will be more than happy to assist you! Safe travels!","ChZDSUhNMG9nS0VJQ0FnSURtbThUTGFREAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtbThUTGFREAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDmm8TLaQ%7CCgsI1KiRkAYQ2I6zKw%7C?hl=en","101508450513128402903","0","https://lh3.googleusercontent.com/a-/ALV-UjVKj7cnAnRI0u1Io_3fQ8wh5DcXSz07j0s9rc9MeZxg1F4pjVJM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101508450513128402903?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","MMG “Gomez” GOAG","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-02-09T22:52:50.469Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURtNjdfR253RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtNjdfR253RRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDm67_GnwE%7CCgwIwouRkAYQsK7m3wE%7C?hl=en","110350805247593648154","6","https://lh3.googleusercontent.com/a-/ALV-UjUAhC_6C8PenjiY9Z0-K674F4i2pf47Fvniv01V6iDfSZrOXBuU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110350805247593648154?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","1","California","2747 Via Campo","false","The price it wasn’t what the saler told me,the car has a scratch and they told me they are going ti fix and ill been waiting for the appointment 1 week",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","true","en","0","34.0323066","-118.1269824","Rodolfo Barranco","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-02-03T14:31:10.168Z",,"2022-02-04T10:00:41.000Z","Hello, thank you for the five star rating! We are always more than happy to assist you if anything else comes up. Take care!","ChdDSUhNMG9nS0VJQ0FnSURteGJpUDd3RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURteGJpUDd3RRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDmxbiP7wE%7CCgsIrs7vjwYQ6PWPUA%7C?hl=en","113662577648144011215","7","https://lh3.googleusercontent.com/a/ACg8ocJ3Lm0Np2f1eY4FyCSr4S0df48laGEbFMG0myOV3mxif7JpZg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/113662577648144011215?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","S V","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-02-02T18:03:40.287Z",,"2022-02-03T13:44:41.000Z","Hi, thank you for leaving such a great review and high star rating. At Ford of Montebello, we value our customers and we look forward to seeing you on your next visit. Take care!","ChZDSUhNMG9nS0VJQ0FnSURtMllfS1VREAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtMllfS1VREAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDm2Y_KUQ%7CCgwI_I7rjwYQgLSeiQE%7C?hl=en","107279852356056943310","3","https://lh3.googleusercontent.com/a/ACg8ocKSIdDCeLzj3XIHVI2OIzWdIV6H8nvccJTfEsCLKeJ56wpuzA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107279852356056943310?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Just bought a truck and the whole experience was excellent from sales to financing! A+ team",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Guy Luis","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-02-01T06:08:17.491Z",,"2022-02-02T08:26:46.000Z","Hi Guy, thank you for leaving such a great review and five star rating. Please let us know if you have any additional questions about services you received and thank you again for choosing Ford of Montebello!","ChdDSUhNMG9nS0VJQ0FnSURtOGRtTGtBRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtOGRtTGtBRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDm8dmLkAE%7CCgwI0ZzjjwYQ8K6w6gE%7C?hl=en","107991058151608953271","4","https://lh3.googleusercontent.com/a-/ALV-UjXnDofRcOU_F0RzTWdxeKuF67g2g2Lz7JCH6jkdgxxcH1juht6D=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107991058151608953271?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Good work",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","true","en","0","34.0323066","-118.1269824","Leo Valerio","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-27T21:33:35.754Z",,"2022-01-28T09:35:04.000Z","Hi Leo, thank you for the high star rating! We hope to see you soon!","ChdDSUhNMG9nS0VJQ0FnSURtdG83c3p3RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtdG83c3p3RRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDmto7szwE%7CCgwIr5_MjwYQsPeA6AI%7C?hl=en","107154102895178988071","12","https://lh3.googleusercontent.com/a/ACg8ocLplQC6jigTRTfC8HXE6JnL0R5HfmT6OJ0LjXqQJ6-nepaN5g=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107154102895178988071?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Rene Borja","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-27T02:15:45.842Z",,"2022-01-27T17:44:10.000Z","Hi Rene, thank you for your kind review; we are happy to pass along your comments to Miguel here at Ford of Montebello! Please don't hesitate to reach out to us if there's anything more we can do! Take care!","ChdDSUhNMG9nS0VJQ0FnSURtNXRESG1nRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtNXRESG1nRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDm5tDHmgE%7CCgwI0YDIjwYQ4PfQkQM%7C?hl=en","111279763632717606984","2","https://lh3.googleusercontent.com/a/ACg8ocIel1bNc7n861GYNh46x58htt6SjZPN7PSe6ukwoleTR10JHg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111279763632717606984?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Miguel at Montebello Ford has been my service advisor for over 10 years. He is on point and very attentive to detail.  I highly recommend Miguel and when Miguel is not available, ask for Roxane, she will handle your questions and concerns and get your vehicle serviced.
The whole service staff is capable of taking care of your needs.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Dolores Diaz","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-24T23:00:07.025Z",,"2022-01-25T13:54:37.000Z","Hi Dolores, thank you for taking the time out of your day to tell us about your experience. We hope to be of service to you again! Take care!","ChdDSUhNMG9nS0VJQ0FnSURteXAzSnRnRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURteXAzSnRnRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDmyp3JtgE%7CCgsI9968jwYQiJSMDA%7C?hl=en","115272953635033391031","2","https://lh3.googleusercontent.com/a/ACg8ocIGf-goJM7hm2ucRq3bSG2QpSm9Ry61tvk-YNaIgJc9cUtY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115272953635033391031?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Efrain Zepeda","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-24T19:55:14.848Z",,"2022-01-25T13:53:05.000Z","Hi Efrain, thank you for taking the time to leave us your response to our Staff's outstanding customer service! We hope you continue to choose Ford of Montebello for all your vehicle needs! Take care!","ChZDSUhNMG9nS0VJQ0FnSURteXF6REtBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURteXF6REtBEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDmyqzDKA%7CCgwIooi8jwYQ0KPJlAM%7C?hl=en","107612591473018015637","1","https://lh3.googleusercontent.com/a/ACg8ocK1m3qWzV4T5JzosQ4AYX4HkdhZZUfNB4Wn4knCkvQK2nRrxg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107612591473018015637?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Without a doubt, Ford of Montebello is one of the best dealerships I have ever dealt with.   My experience has been excellent because they don't treat you just like an ordinary customer but rather as a family member.  They have answered all my phone calls, scheduled appointments when needed, and have made themselves available during times of emergency.   Steven Miranda has been wonderful!   He is willing to go above and beyond to help with anything as well as to answer any of my questions.  He is willing to pick up the phone at any time and day of the week.   He definitely has treated me as a family member, and for this, I'm profoundly thankful.   I highly recommend this place.   Thank you Ford of Montebello.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","giselle hernandez","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-24T09:15:50.521Z",,"2022-01-25T08:50:25.000Z","Hello Giselle, we're happy to hear you had such a positive experience with our team! If you have any further questions, please give us a call. We're always happy to help!","ChdDSUhNMG9nS0VJQ0FnSURtc3VPMl93RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtc3VPMl93RRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDmsuO2_wE%7CCgwIxty5jwYQwJXn-AE%7C?hl=en","115572073232803128170","9","https://lh3.googleusercontent.com/a-/ALV-UjXWJWSkyO-QGbyE0wdyJ21HqkiPpTJrURs6quM0uLjpftpyuMn-=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115572073232803128170?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Went to look for a new car not knowing what I was looking for. Daniel and Rene were so much help! Very happy with this dealership",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Adam Spero","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-23T00:51:48.985Z",,"2022-01-23T17:53:38.000Z","Hi Adam, we are very happy to have provided you with such a positive experience! We're always here to provide exceptional service at a great value -- we hope you'll consider us again in the future!","ChdDSUhNMG9nS0VJQ0FnSURjbnYya3FnRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJLAe_HFrSrSC8kC0rgz7Hq7AoX_kk-e8unyv4lo5RijGOjnXMabPOih8fA7PzT_umRqDLF92MAgDsN3I53XwhEc-u7HVeadSghD2itWsrTkRj0JfsPjG0Fmnp3dKkIWnxwHTtCB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURjbnYya3FnRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDcnv2kqgE%7CCgwIpM2yjwYQ0LL71QM%7C?hl=en","103164385135179318604","15","https://lh3.googleusercontent.com/a/ACg8ocKVbp6WaDLmP_81OtX9Gk_ERMLoJvymXk5I1g20_aQuBN3WyA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103164385135179318604?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Purchased a few cars from this dealer, they always go above and beyond! Awesome service!",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Leticia Cervantes","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 years ago","2022-01-22T02:21:03.141Z",,"2022-01-23T09:01:49.000Z","Hi Leticia, we are happy we could make your experience a positive one! We hope to be of service to you again! Take care!","ChZDSUhNMG9nS0VJQ0FnSURtM01fNlh3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtM01fNlh3EAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDm3M_6Xw%7CCgsIj9StjwYQ6Pu0Qw%7C?hl=en","101485665385977772167","1","https://lh3.googleusercontent.com/a/ACg8ocKxyXompcmus1eoiS_hf4ItictFhei3GXkX7AsMslgcsD_b_g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101485665385977772167?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","I recently purchased a Bronco Sport, the sales person, Rene Gomez and manager, Daniel Rocha were extremely helpful and accommodating in finding a car that I liked.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
